Version,directories,Action,oldFile,newFile,numFileSolidity,totalNumLines
0x1fa1b8d94b922e3c9821f66363a75237c36096af-0xfd5ec4a9fd0975e00b1554790d6f15d42352bda5,hardhat,deleted,hardhat,,1,767
0xed059f184f8524818ac2091ccc8d2bf08a9505f2-0xd53ce38f76a6717b395195f078b49d7704acdb0f,contracts,edited,ShadowQuest.sol,ShadowQuest.sol,1,43
0x49d7b62a2f5b8ecbabfa9404f569d02752d5cc69-0xf2488193a387ead5182043baa6c77d6ba1e13277,./,edited,OceidonBlox.sol,OceidonBlox.sol,1,75
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,contracts/contexts2/access-control,added,,reentry,1,9
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,contracts/lending/ttoken,edited,data.sol,data.sol,1,1
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,contracts/lending/ttoken,edited,ITToken.sol,ITToken.sol,1,57
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,contracts/lending/ttoken,deleted,storage.sol,,1,15
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,contracts/lending/ttoken/strategies,edited,ITTokenStrategy.sol,ITTokenStrategy.sol,1,29
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,contracts/lending/ttoken,added,,token-storage.sol,1,15
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,contracts/lending/ttoken,edited,TToken_V1.sol,TToken_V1.sol,1,72
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,contracts/lending/ttoken,added,,TToken_V2.sol,1,16
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,contracts/shared/interfaces,deleted,*,,2,126
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,contracts/shared/libraries,edited,NumbersLib.sol,NumbersLib.sol,1,12
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,contracts/shared,edited,roles.sol,roles.sol,1,3
0x4b517c6bf3c461119a237bf8128bf402b0d2edfa-0x15bf96b00b0ccba940c56c54289167544180f7f9,@openzeppelin/contracts/utils,added,,math,1,38
0x16ea3af6dac045e809ac6833d8e6d07f05c3e99e-0x8c76bb3c058115d96f3b4a139eb973486794db11,./,edited,Implementation.sol,Implementation.sol,1,10
0x70f5550dd9630bbcc96faf9f47f71d99267eec0a-0x73f684ed287163f7748bb200bd14a2be57c80fb6,contracts,edited,LostSocksGenesisV2.sol,LostSocksGenesisV3.sol,1,3
0xc79e3b6aab785492c976c71b4cf235b57b39c376-0x5d988b3e0ee69bbfbc9e9bf2a829872d47e994c8,Users/shengdading/git/BTC-Plus/contracts/single/eth,edited,ACoconutBTC+.sol,ACoconutBTC+.sol,1,9
0x3f7f91938e8e14ebefe2bf2354cdff62ff8403df-0x84e36eea39938552dbb14e3f41dd98933380744e,./,deleted,Deployer2.sol,,1,1417
0x3f7f91938e8e14ebefe2bf2354cdff62ff8403df-0x84e36eea39938552dbb14e3f41dd98933380744e,./,added,,Deployer3.sol,1,1417
0x7d2375a873cf858f02f97f40cbbbc03293f9a055-0x4edd62189732e9ff476aba880b48c29432a7ac9b,./,edited,StarkExchange.sol,StarkExchange.sol,1,0
0x7433d3a2c5d4537f449ef42c741b97c342e7e655-0x1837bb50fc66a002a69322f614ae0e63aa8ec966,contracts,edited,RexV2.sol,RexV3.sol,1,2
0x3c2e6b09bb8d96ff02757e205ec205d0122f1c9e-0x55d5788cc4482e620d7f5ec604eead14518b4dc4,./,edited,DfFinanceOpenCompound.sol,DfFinanceOpenCompound.sol,1,514
0x29d42950488b054403aa482668ff26a32cf32924-0x6ddb36e911c5ab21ee3575a9460d0131b5d156e8,./,deleted,Deployer2.sol,,1,1415
0x29d42950488b054403aa482668ff26a32cf32924-0x6ddb36e911c5ab21ee3575a9460d0131b5d156e8,./,added,,Deployer3.sol,1,1415
0x6a0aeac013f59b2440306d98be1a8fbe82444a51-0x71ce74c83e88dc19bf9bef4db23a713444dbb6d0,./,edited,Implementation.sol,Implementation.sol,1,86
0x7028d3b1b34388e23e63e32d5f9f87ccb92aca1b-0x2d3de9c442879ad74eaf390fd182e8c1a657a6c8,contracts,edited,NodePackV4.sol,NodePackV5.sol,1,12
0xf4daabb23c22607b146be9a734112591a9a9a05d-0xae214ff1bdde1404ddcf80178b9040831aa18115,contracts,edited,RoboToken.sol,RoboToken.sol,1,51
0xf3aab6a3d1bd3b42a360803de5a0919b62ad6919-0xc2ecf0725bc40504ef240c62046cca52b5080016,contracts,edited,Ocean.sol,Ocean.sol,1,18
0x4b8f1ae4a16bcc430c50962471bbb4d0dbf78b7c-0xe576cc34d74b069076884d69f5f8b884b472f288,./,edited,SROOT.sol,SROOT.sol,1,18
0x4d34215d514d8682fc5af3652000d1ea2a325315-0x1f10895ea66eb478d0ea512c32183f820e2f4503,contracts/interface,added,,IProperty.sol,1,3
0x4d34215d514d8682fc5af3652000d1ea2a325315-0x1f10895ea66eb478d0ea512c32183f820e2f4503,contracts/interface,deleted,IStakingPosition.sol,,1,8
0x4d34215d514d8682fc5af3652000d1ea2a325315-0x1f10895ea66eb478d0ea512c32183f820e2f4503,contracts/interface,added,,ISTokenManagerDescriptor.sol,1,9
0x4d34215d514d8682fc5af3652000d1ea2a325315-0x1f10895ea66eb478d0ea512c32183f820e2f4503,contracts/interface,added,,ISTokenManagerStruct.sol,1,8
0x4d34215d514d8682fc5af3652000d1ea2a325315-0x1f10895ea66eb478d0ea512c32183f820e2f4503,contracts,deleted,STokensDescriptor.sol,,1,49
0x4d34215d514d8682fc5af3652000d1ea2a325315-0x1f10895ea66eb478d0ea512c32183f820e2f4503,contracts,edited,STokensManager.sol,STokensManager.sol,1,53
0x4d34215d514d8682fc5af3652000d1ea2a325315-0x1f10895ea66eb478d0ea512c32183f820e2f4503,@devprotocol/i-s-tokens/contracts/interface,edited,ISTokensManager.sol,ISTokensManager.sol,1,24
0x4d34215d514d8682fc5af3652000d1ea2a325315-0x1f10895ea66eb478d0ea512c32183f820e2f4503,@devprotocol/util-contracts,deleted,*,,2,115
0x4d34215d514d8682fc5af3652000d1ea2a325315-0x1f10895ea66eb478d0ea512c32183f820e2f4503,@openzeppelin/contracts/utils,deleted,Strings.sol,,1,35
0x7f3146651aa37a5b55b5353695b8e8bf106de079-0x3dae24c44d6d8a75ea97fc2d1e964a3811870759,./,edited,CreatorDAOCommissionV1_1.sol,CreatorDAOCommissionV1_1.sol,1,706
0x21990ad00f49bdc70c9ef6628a598158bbf30755-0x7df0b5fb54b9b95dfac584f1056cb0c538251ebe,contracts,edited,ETH_ERC721.sol,ETH_ERC721.sol,1,28
0xeb20234bb1778102d9b20b1bcb63e141ac349c8c-0xc5ad746d900a62561b88e022cef786507d2a0573,contracts,edited,ShadowQuest.sol,ShadowQuest.sol,1,219
0x883e9e332f915a99aa2d32753434da0f984e8487-0xb07050fd0dd0e0bee9a93d8920b282afd766e445,contracts,edited,Vesting3.sol,Vesting3.sol,1,41
0xbcd015774cd86d94616454bb826ab866a9f441da-0xc53d0a52358ff0f0e4dfe93a1f0c84d2b17e68df,contracts,deleted,NFT20Factory.sol,,1,78
0xbcd015774cd86d94616454bb826ab866a9f441da-0xc53d0a52358ff0f0e4dfe93a1f0c84d2b17e68df,contracts,edited,NFT20Pair.sol,NFT20Pair.sol,1,78
0xbcd015774cd86d94616454bb826ab866a9f441da-0xc53d0a52358ff0f0e4dfe93a1f0c84d2b17e68df,@openzeppelin/contracts-upgradeable,deleted,*,,5,138
0xa8b3445ccddaa154198345384332860deba78dee-0x14cc4a6666a384190f92e1acb1390fc3896cd493,contracts,edited,FixedSwapNFT.sol,FixedSwapNFT.sol,1,52
0x132ab3156a97b321b547c7747c996b6b680762e8-0x54be8f918a89571158d90468d8097bcaa1ce7ca1,./,edited,SNestGauge.sol,SNestGauge.sol,1,0
0xf5829395608f18407b18c5618c5f80c8954b4aa9-0x0997216ac6b6807bfbdced0dd3b3b96462f5a86e,./,edited,RugProofMaster.sol,RugProofMaster.sol,1,23
0x2aceb0ff1a5630489bb177b0fd274379d1abde4e-0xd0a2cf0e34e47360dab3ac09d23541bfa66df3c7,contracts/Monolith,edited,MonolithV2.sol,MonolithV3.sol,1,86
0xe2b8220b3cc9b64d24801fc57355d54ec82d82f2-0x3c2e6b09bb8d96ff02757e205ec205d0122f1c9e,./,edited,DfFinanceOpenCompound.sol,DfFinanceOpenCompound.sol,1,13
0x4fb117dcd6d09abf1a99b502d488a99f5a17e7ec-0x3c294fcf74129d649325f8995afc2f9cfafab9da,./,edited,ExchangeV3.sol,ExchangeV3.sol,1,2121
0x1c8d439aa16adeeaf19641584fbbaa557af5ed25-0xd003170637a769c6d54df115bf9c885099a84b14,contracts/cakeApes,edited,Market.sol,Market.sol,1,2
0xe55320f8bf3ad5b1d3573068deb8cacaa8e19ff5-0x56a3df85b1456a7050ba1f5e1634c63bc3c6e4e2,./,deleted,EMaxCoin3.sol,,1,329
0xe55320f8bf3ad5b1d3573068deb8cacaa8e19ff5-0x56a3df85b1456a7050ba1f5e1634c63bc3c6e4e2,./,added,,EMaxCoin8.sol,1,452
0x6ba7b13ceb1b66036d974a4889693dc13d62d491-0xa259d9ee6cb51376030cf294a0467ce196c68120,contracts,edited,TropixNFT.sol,TropixNFT.sol,1,19
0x0c80423c253ccffec28c7e7d96c81ebea3c2c569-0x7028d3b1b34388e23e63e32d5f9f87ccb92aca1b,contracts,edited,NodePackV3.sol,NodePackV4.sol,1,24
0x8eb4258fb1d0b99091523e4580bb6e62955c4277-0xa2cfbd1dbd57879d4793186b8c0c3c5a45f09b55,./,deleted,Deployer2.sol,,1,1415
0x8eb4258fb1d0b99091523e4580bb6e62955c4277-0xa2cfbd1dbd57879d4793186b8c0c3c5a45f09b55,./,added,,Deployer3.sol,1,1415
0x21a154281f95a88dfd8bec1c67b6c64b1f1b81c0-0x883e9e332f915a99aa2d32753434da0f984e8487,contracts,edited,Vesting2.sol,Vesting3.sol,1,24
0xd0a2cf0e34e47360dab3ac09d23541bfa66df3c7-0xe989f941879ffb84c4083c3ebaa109c7eea17ae6,contracts/Monolith,edited,MonolithV3.sol,MonolithV4.sol,1,14
0xa2e9434c0437ef896705d295fad867f234b7fe55-0x5e2b3a8b13acd0d5068c40618a4d56de32518f36,./,edited,ShareholderVomer.sol,ShareholderVomer.sol,1,10
0x775ceca71307700a8b43063dcc15691db20773e8-0x0a7f9ee48fb13f0dfae067e9301116f7c35bd7d2,./,edited,EthMCBv2.sol,EthMCBv2.sol,1,9
0xa2cfbd1dbd57879d4793186b8c0c3c5a45f09b55-0xbe2dd3aba627f18cbaf80aa0decc154d460ca0f5,./,deleted,Deployer3.sol,,1,1415
0xa2cfbd1dbd57879d4793186b8c0c3c5a45f09b55-0xbe2dd3aba627f18cbaf80aa0decc154d460ca0f5,./,added,,Implementation.sol,1,1169
